real_arrival_time,trip_instance_id,expected_arrival_time,code
2024-01-06 06:10:20.507+00,397008,25740,18720
2024-01-06 06:10:53.55+00,397008,25740,18711
2024-01-06 05:12:14.53+00,397011,22320,29522
2024-01-06 05:14:18.357+00,397011,22440,29504
2024-01-06 05:15:49.573+00,397011,22560,29128
2024-01-06 05:16:37.523+00,397011,22620,29104
2024-01-06 05:20:15.901529+00,397011,22860,24134
2024-01-06 05:21:39.567+00,397011,22980,24132
2024-01-06 05:23:23.725857+00,397011,23040,24306
2024-01-06 05:24:33.745655+00,397011,23100,24304
2024-01-06 05:25:51.577+00,397011,23220,124202
2024-01-06 05:30:02.43+00,397011,23460,120820
2024-01-06 05:31:42.55+00,397011,23580,120822
2024-01-06 05:34:05.58+00,397011,23700,20302
2024-01-06 05:36:33.577+00,397011,23820,10126
2024-01-06 05:38:48.47+00,397011,24000,10335
2024-01-06 05:39:50.54+00,397011,24120,10365
2024-01-06 05:45:52.577+00,397011,24360,11301
2024-01-06 05:48:28.56+00,397011,24540,11303
2024-01-06 05:51:39.36+00,397011,24660,11305
2024-01-06 05:53:02.497+00,397011,24780,11307
2024-01-06 05:54:11.761178+00,397011,24840,16501
2024-01-06 05:55:02.543+00,397011,24900,16503
2024-01-06 05:56:14.57+00,397011,24960,16505
2024-01-06 05:56:50.48+00,397011,25020,16531
2024-01-06 05:57:58.477+00,397011,25080,16701
2024-01-06 05:58:48.55+00,397011,25140,16705
2024-01-06 05:59:24.613+00,397011,25200,17118
2024-01-06 05:08:21.24+00,397014,22080,112024
2024-01-06 05:09:07.544296+00,397014,22140,112022
2024-01-06 05:10:18.547+00,397014,22200,112020
2024-01-06 05:10:49.992632+00,397014,22260,112018
2024-01-06 05:11:45.527+00,397014,22320,112016
2024-01-06 05:13:00.48+00,397014,22440,112014
2024-01-06 05:14:48.363+00,397014,22500,112012
2024-01-06 05:16:43.553+00,397014,22620,12149
2024-01-06 05:17:49.577+00,397014,22680,12153
2024-01-06 05:18:52.750754+00,397014,22740,12157
2024-01-06 05:20:43.357+00,397014,22860,11706
2024-01-06 05:21:39.55+00,397014,22920,11704
2024-01-06 05:22:49.636292+00,397014,22980,111602
2024-01-06 05:23:43.553+00,397014,23040,111406
2024-01-06 05:25:26.263+00,397014,23100,11504
2024-01-06 05:26:26.357+00,397014,23160,11514
2024-01-06 05:27:47.49+00,397014,23220,11512
2024-01-06 05:30:07.543+00,397014,23400,11346
2024-01-06 05:33:08.32+00,397014,23520,11344
2024-01-06 05:34:30.56+00,397014,23580,11342
2024-01-06 05:37:28.597+00,397014,23700,21141
2024-01-06 05:38:38.025661+00,397014,23760,21163
2024-01-06 05:38:48.577+00,397014,23820,21143
2024-01-06 05:39:55.5+00,397014,23880,21125
2024-01-06 05:42:01.403+00,397014,24000,21145
2024-01-06 05:42:51.234817+00,397014,24060,21157
2024-01-06 05:43:22.56+00,397014,24120,21147
2024-01-06 05:44:23.088061+00,397014,24180,21161
2024-01-06 05:45:31.34+00,397014,24240,125007
2024-01-06 05:46:27.005589+00,397014,24300,25109
2024-01-06 05:47:31.433+00,397014,24360,25113
2024-01-06 05:48:44.42+00,397014,24420,25115
2024-01-06 05:49:39.557+00,397014,24480,25121
2024-01-06 05:50:14.267+00,397014,24540,25131
2024-01-06 05:05:32.537+00,397015,21900,120825
2024-01-06 05:07:14.31+00,397015,22020,124201
2024-01-06 05:08:19.572227+00,397015,22080,24303
2024-01-06 05:09:08.335104+00,397015,22140,24305
2024-01-06 05:11:28.44+00,397015,22260,24131
2024-01-06 05:12:54.503+00,397015,22320,24133
2024-01-06 05:14:27.493+00,397015,22440,24107
2024-01-06 05:16:08.477+00,397015,22560,29101
2024-01-06 05:16:58.45+00,397015,22620,29103
2024-01-06 05:18:19.427+00,397015,22680,29135
2024-01-06 05:19:15.567+00,397015,22740,29137
2024-01-06 05:20:12.553+00,397015,22800,29123
2024-01-06 05:21:38.43598+00,397015,22860,29321
2024-01-06 05:22:22.407+00,397015,22920,29320
2024-01-06 05:23:23.537+00,397015,22980,29318
2024-01-06 05:24:40.393+00,397015,23040,29316
2024-01-06 05:25:19.330809+00,397015,23100,29927
2024-01-06 05:18:25.443644+00,397016,22680,11320
2024-01-06 05:20:00.343804+00,397016,22800,11319
2024-01-06 05:20:58.347+00,397016,22860,10376
2024-01-06 05:23:43.357+00,397016,22980,10372
2024-01-06 05:25:15.473+00,397016,23160,10501
2024-01-06 05:28:36.457+00,397016,23280,10511
2024-01-06 05:30:02.497+00,397016,23340,10521
2024-01-06 05:30:36.23+00,397016,23400,10509
2024-01-06 05:33:23.31+00,397016,23520,12301
2024-01-06 05:34:30.35+00,397016,23580,12305
2024-01-06 05:35:21.243+00,397016,23640,12303
2024-01-06 05:36:57.557+00,397016,23760,12511
2024-01-06 05:37:58.49+00,397016,23820,12513
2024-01-06 05:38:54.5+00,397016,23880,12515
2024-01-06 05:40:20.237+00,397016,23940,12517
2024-01-06 05:41:05.45+00,397016,24000,12541
2024-01-06 05:42:13.841295+00,397016,24060,12519
2024-01-06 05:43:16.243+00,397016,24180,12906
2024-01-06 05:44:02.20753+00,397016,24240,12902
2024-01-06 05:46:17.313+00,397016,24360,12124
2024-01-06 05:47:02.493+00,397016,24420,12121
2024-01-06 05:49:18.39+00,397016,24540,112015
2024-01-06 05:51:33.48+00,397016,24660,17311
2024-01-06 05:52:25.25+00,397016,24720,17301
2024-01-06 05:52:58.914613+00,397016,24780,17317
2024-01-06 05:09:12.513+00,397017,22140,16408
2024-01-06 05:10:11.850432+00,397017,22200,16406
2024-01-06 05:10:44.283+00,397017,22260,16404
2024-01-06 05:11:39.41+00,397017,22320,16402
2024-01-06 05:12:45.347+00,397017,22440,11216
2024-01-06 05:14:43.457+00,397017,22560,11214
2024-01-06 05:15:53.41+00,397017,22620,11212
2024-01-06 05:16:52.347+00,397017,22680,11210
2024-01-06 05:18:19.503+00,397017,22740,11208
2024-01-06 05:19:32.497+00,397017,22800,11206
2024-01-06 05:20:28.467+00,397017,22860,11204
2024-01-06 05:22:02.437+00,397017,22920,11202
2024-01-06 05:23:43.317+00,397017,23100,10234
2024-01-06 05:25:15.257+00,397017,23220,10232
2024-01-06 05:26:55.293+00,397017,23280,10054
2024-01-06 05:28:55.327+00,397017,23400,10052
2024-01-06 05:32:28.417+00,397017,23580,10021
2024-01-06 05:33:34.283+00,397017,23640,10027
2024-01-06 05:35:07.477+00,397017,23700,10023
2024-01-06 05:37:28.36+00,397017,23820,20657
2024-01-06 05:38:59.353+00,397017,23940,20801
2024-01-06 05:39:40.287+00,397017,24000,20803
2024-01-06 05:40:39.38+00,397017,24060,20805
2024-01-06 05:43:35.247+00,397017,24300,20855
2024-01-06 05:45:12.45+00,397017,24360,20817
2024-01-06 05:46:47.32+00,397017,24480,24421
2024-01-06 05:50:29.25+00,397017,24660,24221
2024-01-06 05:24:30.427+00,397018,23100,24222
2024-01-06 05:27:52.507+00,397018,23280,24422
2024-01-06 05:29:26.25+00,397018,23400,20818
2024-01-06 05:30:36.42+00,397018,23520,20816
2024-01-06 05:33:18.383+00,397018,23640,20854
2024-01-06 05:34:55.343+00,397018,23700,20804
2024-01-06 05:36:18.26+00,397018,23820,20802
2024-01-06 05:38:42.537+00,397018,23940,20622
2024-01-06 05:40:39.28+00,397018,24060,10024
2024-01-06 05:41:50.43+00,397018,24120,10026
2024-01-06 05:42:51.243+00,397018,24180,10022
2024-01-06 05:45:46.34+00,397018,24300,10051
2024-01-06 05:46:52.383+00,397018,24420,10053
2024-01-06 05:50:10.31+00,397018,24600,10233
2024-01-06 05:52:17.018552+00,397018,24720,11201
2024-01-06 05:53:16.52+00,397018,24780,11203
2024-01-06 05:54:20.243+00,397018,24840,11205
2024-01-06 05:55:20.49+00,397018,24900,11207
2024-01-06 05:56:10.353+00,397018,25020,11209
2024-01-06 05:57:16.34+00,397018,25080,11211
2024-01-06 05:58:44.25+00,397018,25140,11213
2024-01-06 06:01:00.433+00,397018,25260,11215
2024-01-06 06:02:28.413+00,397018,25320,16401
2024-01-06 06:04:06.347+00,397018,25440,16403
2024-01-06 06:05:07.383+00,397018,25500,16405
2024-01-06 06:05:52.277+00,397018,25560,16407
2024-01-06 05:08:46.293+00,397019,22080,123008
2024-01-06 05:09:48.253+00,397019,22140,123006
2024-01-06 05:11:05.443+00,397019,22200,123004
2024-01-06 05:12:04.477+00,397019,22320,123002
2024-01-06 05:14:52.473+00,397019,22440,10706
2024-01-06 05:17:28.307+00,397019,22560,30782
2024-01-06 05:12:39.4+00,397021,22320,24414
2024-01-06 05:13:51.38+00,397021,22380,24412
2024-01-06 05:14:52.347+00,397021,22440,24410
2024-01-06 05:16:37.42+00,397021,22500,24408
2024-01-06 05:17:34.277+00,397021,22620,24404
2024-01-06 05:18:35.483+00,397021,22680,24402
2024-01-06 05:19:56.859106+00,397021,22800,20818
2024-01-06 05:21:44.247+00,397021,22920,20820
2024-01-06 05:22:57.243+00,397021,22980,20814
2024-01-06 05:25:10.317+00,397021,23100,20812
2024-01-06 05:26:00.29+00,397021,23220,20282
2024-01-06 05:29:06.303+00,397021,23400,10032
2024-01-06 05:31:33.44+00,397021,23460,10221
2024-01-06 05:32:33.497+00,397021,23580,10223
2024-01-06 05:34:45.377+00,397021,23760,10269
2024-01-06 05:37:28.363+00,397021,23880,11201
2024-01-06 05:38:42.467+00,397021,23940,11203
2024-01-06 05:40:05.437+00,397021,24000,11205
2024-01-06 05:41:05.457+00,397021,24060,11207
2024-01-06 05:42:11.353+00,397021,24180,11209
2024-01-06 05:43:51.457+00,397021,24240,11211
2024-01-06 05:44:58.397+00,397021,24300,11213
2024-01-06 05:13:40.523453+00,397025,22380,26118
2024-01-06 05:14:42.238967+00,397025,22440,26110
2024-01-06 05:16:08.533+00,397025,22560,26108
2024-01-06 05:17:13.383+00,397025,22620,26106
2024-01-06 05:18:24.28+00,397025,22680,26104
2024-01-06 05:19:20.364116+00,397025,22740,26102
2024-01-06 05:19:41.553+00,397025,22800,21136
2024-01-06 05:20:24.684562+00,397025,22920,21138
2024-01-06 05:21:48.537+00,397025,22980,21134
2024-01-06 05:22:57.36+00,397025,23040,21132
2024-01-06 05:25:29.458799+00,397025,23160,21108
2024-01-06 05:28:02.56+00,397025,23280,21118
2024-01-06 05:28:46.37+00,397025,23340,21106
2024-01-06 05:30:55.487+00,397025,23400,21104
2024-01-06 05:33:03.323+00,397025,23580,21102
2024-01-06 05:34:25.483+00,397025,23700,120268
2024-01-06 05:38:08.247+00,397025,23820,20334
2024-01-06 05:40:44.54+00,397025,23880,20336
2024-01-06 05:41:50.553093+00,397025,23940,20332
2024-01-06 05:44:21.493+00,397025,24060,20301
2024-01-06 05:45:36.35+00,397025,24120,120821
2024-01-06 05:47:21.503+00,397025,24240,120815
2024-01-06 05:49:18.347+00,397025,24360,120817
2024-01-06 05:50:35.237+00,397025,24420,24501
2024-01-06 05:52:25.39+00,397025,24540,24503
2024-01-06 05:55:02.23+00,397025,24660,24530
2024-01-06 05:56:30.377+00,397025,24720,24511
2024-01-06 05:57:27.333+00,397025,24780,24513
2024-01-06 05:58:27.293+00,397025,24840,24515
2024-01-06 05:59:40.337+00,397025,24900,24521
2024-01-06 05:09:02.487+00,397026,22140,21028
2024-01-06 05:10:12.708577+00,397026,22200,21026
2024-01-06 05:11:06.813183+00,397026,22260,21024
2024-01-06 05:12:19.497+00,397026,22320,21014
2024-01-06 05:13:46.27+00,397026,22380,21012
2024-01-06 05:14:57.3+00,397026,22440,21010
2024-01-06 05:16:52.463+00,397026,22500,21008
2024-01-06 05:18:19.31+00,397026,22620,21004
2024-01-06 05:20:47.497+00,397026,22740,21002
2024-01-06 05:22:22.24+00,397026,22860,20268
2024-01-06 05:23:49.283+00,397026,22980,10222
2024-01-06 05:25:05.56+00,397026,23040,10051
2024-01-06 05:26:40.437+00,397026,23160,10008
2024-01-06 05:28:12.57+00,397026,23280,10001
2024-01-06 05:28:46.357+00,397026,23340,10017
2024-01-06 05:30:36.233+00,397026,23460,10005
2024-01-06 05:32:52.507+00,397026,23640,10607
2024-01-06 05:33:59.45+00,397026,23700,10601
2024-01-06 05:35:40.54+00,397026,23760,10654
2024-01-06 05:37:51.022158+00,397026,23940,10657
2024-01-06 05:39:57.770004+00,397026,24060,10421
2024-01-06 05:41:12.888581+00,397026,24120,10423
2024-01-06 05:42:26.253+00,397026,24180,10425
2024-01-06 05:43:51.507+00,397026,24240,12211
2024-01-06 05:44:41.56+00,397026,24300,12213
2024-01-06 05:45:41.527+00,397026,24360,12215
2024-01-06 05:46:37.58+00,397026,24420,12217
2024-01-06 05:47:47.537+00,397026,24480,12219
2024-01-06 05:50:05.367+00,397026,24660,12601
2024-01-06 05:51:14.487+00,397026,24720,12603
2024-01-06 05:52:41.257+00,397026,24780,12605
2024-01-06 05:53:55.29+00,397026,24840,12611
2024-01-06 05:56:10.46+00,397026,24960,18403
2024-01-06 05:26:55.553+00,397029,23220,21028
2024-01-06 05:28:22.357+00,397029,23280,21026
2024-01-06 05:29:06.583+00,397029,23340,21024
2024-01-06 05:30:13.447+00,397029,23400,21014
2024-01-06 05:31:42.54+00,397029,23460,21012
2024-01-06 05:32:58.42+00,397029,23520,21010
2024-01-06 05:35:12.37+00,397029,23580,21008
2024-01-06 05:36:46.51+00,397029,23700,21004
2024-01-06 05:38:18.48+00,397029,23820,21002
2024-01-06 05:39:50.447+00,397029,23880,10226
2024-01-06 05:41:14.357+00,397029,24000,10269
2024-01-06 05:42:45.517+00,397029,24120,10271
2024-01-06 05:45:03.567+00,397029,24240,10273
2024-01-06 05:47:53.477+00,397029,24420,10401
2024-01-06 05:49:23.537+00,397029,24540,10403
2024-01-06 05:50:29.517+00,397029,24600,10405
2024-01-06 05:52:16.493+00,397029,24720,10407
2024-01-06 05:54:51.317+00,397029,24840,12201
2024-01-06 05:56:10.497+00,397029,24900,12203
2024-01-06 05:57:05.507+00,397029,24960,12205
2024-01-06 06:02:08.463+00,397029,25200,12601
2024-01-06 06:02:52.547+00,397029,25260,12603
2024-01-06 06:03:36.413+00,397029,25320,12605
2024-01-06 06:05:17.527+00,397029,25380,12611
2024-01-06 06:07:03.527+00,397029,25500,18403
2024-01-06 05:11:11.533071+00,397032,22260,24208
2024-01-06 05:12:04.267+00,397032,22320,24206
2024-01-06 05:12:45.457+00,397032,22380,24204
2024-01-06 05:14:43.457+00,397032,22500,24202
2024-01-06 05:16:08.283+00,397032,22560,20808
2024-01-06 05:17:22.417+00,397032,22620,20806
2024-01-06 05:18:24.527+00,397032,22680,20804
2024-01-06 05:19:37.52+00,397032,22800,20802
2024-01-06 05:21:23.437+00,397032,22920,20622
2024-01-06 05:23:18.437+00,397032,23040,10024
2024-01-06 05:24:03.327+00,397032,23100,10026
2024-01-06 05:25:05.257+00,397032,23160,10022
2024-01-06 05:27:21.42+00,397032,23280,10221
2024-01-06 05:28:27.373+00,397032,23400,10223
2024-01-06 05:30:02.28+00,397032,23460,20269
2024-01-06 05:31:37.523+00,397032,23580,11001
2024-01-06 05:34:05.46+00,397032,23700,11035
2024-01-06 05:35:07.467+00,397032,23760,11231
2024-01-06 05:37:42.517+00,397032,23880,11233
2024-01-06 05:39:26.53+00,397032,23940,11235
2024-01-06 05:40:50.437+00,397032,24000,11237
2024-01-06 05:42:11.32+00,397032,24060,11239
2024-01-06 05:11:49.700794+00,397033,22260,25309
2024-01-06 05:12:19.463+00,397033,22320,25316
2024-01-06 05:13:14.666015+00,397033,22380,25308
2024-01-06 05:14:22.307+00,397033,22440,25318
2024-01-06 05:16:14.2756+00,397033,22500,26116
2024-01-06 05:16:58.273+00,397033,22560,26114
2024-01-06 05:17:39.247+00,397033,22620,26112
2024-01-06 05:18:40.357+00,397033,22680,26104
2024-01-06 05:19:52.25+00,397033,22740,26102
2024-01-06 05:20:14.501836+00,397033,22800,21136
2024-01-06 05:21:07.277+00,397033,22860,121026
2024-01-06 05:21:58.413+00,397033,22920,121024
2024-01-06 05:23:23.243+00,397033,22980,21174
2024-01-06 05:24:51.24+00,397033,23040,21172
2024-01-06 05:25:56.233+00,397033,23100,21118
2024-01-06 05:26:40.24+00,397033,23160,21106
2024-01-06 05:29:31.24+00,397033,23340,11341
2024-01-06 05:30:42.287+00,397033,23400,11343
2024-01-06 05:33:48.387+00,397033,23640,11303
2024-01-06 05:36:12.303+00,397033,23760,11545
2024-01-06 05:37:38.297+00,397033,23880,11543
2024-01-06 05:39:30.463+00,397033,24000,16518
2024-01-06 05:41:05.28+00,397033,24060,16516
2024-01-06 05:41:38.273+00,397033,24120,16514
2024-01-06 05:42:51.247+00,397033,24180,16501
2024-01-06 05:43:56.263+00,397033,24240,16503
2024-01-06 05:45:17.463+00,397033,24300,16505
2024-01-06 05:46:17.457+00,397033,24360,16531
2024-01-06 05:47:53.307+00,397033,24420,16701
2024-01-06 05:49:13.247+00,397033,24480,16717
2024-01-06 05:49:44.29+00,397033,24540,16713
2024-01-06 05:50:19.313+00,397033,24600,16715
2024-01-06 05:27:26.29+00,397037,23220,18012
2024-01-06 05:28:12.42+00,397037,23280,18010
2024-01-06 05:29:20.387+00,397037,23340,18008
2024-01-06 05:30:50.47+00,397037,23400,18006
2024-01-06 05:31:58.248678+00,397037,23460,18016
2024-01-06 05:33:52.812667+00,397037,23580,18004
2024-01-06 05:35:21.243+00,397037,23640,18018
2024-01-06 05:36:57.38+00,397037,23760,18002
2024-01-06 05:37:58.353+00,397037,23820,18014
2024-01-06 05:39:55.47+00,397037,23940,12410
2024-01-06 05:42:21.363+00,397037,24000,12408
2024-01-06 05:43:56.27+00,397037,24120,12406
2024-01-06 05:44:36.54+00,397037,24180,12404
2024-01-06 05:45:31.347+00,397037,24240,12402
2024-01-06 05:47:26.44+00,397037,24360,12206
2024-01-06 05:49:28.5+00,397037,24420,12204
2024-01-06 05:50:40.433+00,397037,24480,12202
2024-01-06 05:52:06.42+00,397037,24600,10408
2024-01-06 05:53:51.41+00,397037,24720,10406
2024-01-06 05:54:51.283+00,397037,24780,10404
2024-01-06 05:56:10.343+00,397037,24900,10402
2024-01-06 05:59:03.42+00,397037,25020,10004
2024-01-06 06:00:21.253+00,397037,25080,10016
2024-01-06 06:00:56.268749+00,397037,25200,10002
2024-01-06 06:03:04.115383+00,397037,25320,10031
2024-01-06 06:05:52.373+00,397037,25500,20281
2024-01-06 06:07:03.413+00,397037,25560,20811
2024-01-06 06:08:51.34+00,397037,25620,20813
2024-01-06 06:10:53.407+00,397037,25740,20815
2024-01-06 06:13:27.43+00,397037,25860,20817
2024-01-06 06:15:10.42+00,397037,25980,24401
2024-01-06 06:15:54.397+00,397037,26040,24403
2024-01-06 06:17:17.373+00,397037,26100,24407
2024-01-06 06:19:21.48+00,397037,26160,24409
2024-01-06 06:20:19.347+00,397037,26220,24411
2024-01-06 06:21:31.487+00,397037,26280,24413
2024-01-06 05:12:53.40145+00,397038,22320,26339
2024-01-06 05:13:35.347+00,397038,22380,26340
2024-01-06 05:15:17.343+00,397038,22440,26328
2024-01-06 05:15:44.496188+00,397038,22500,26326
2024-01-06 05:17:28.43+00,397038,22560,16522
2024-01-06 05:20:38.29+00,397038,22680,11358
2024-01-06 05:21:39.393+00,397038,22740,11356
2024-01-06 05:23:23.33+00,397038,22800,11354
2024-01-06 05:25:15.303+00,397038,22920,11352
2024-01-06 05:26:36.35+00,397038,22980,11538
2024-01-06 05:27:52.277+00,397038,23040,11536
2024-01-06 05:29:16.557+00,397038,23100,11530
2024-01-06 05:30:07.393+00,397038,23160,11532
2024-01-06 05:31:28.513+00,397038,23220,11324
2024-01-06 05:33:59.487+00,397038,23340,10376
2024-01-06 05:35:45.41+00,397038,23460,10372
2024-01-06 05:37:18.503+00,397038,23640,10535
2024-01-06 05:39:40.547+00,397038,23760,10555
2024-01-06 05:40:34.33+00,397038,23880,110655
2024-01-06 05:41:50.293+00,397038,24000,20711
2024-01-06 05:43:06.33+00,397038,24120,120613
2024-01-06 05:44:26.463+00,397038,24240,120615
2024-01-06 05:45:52.543+00,397038,24360,20717
2024-01-06 05:48:39.437+00,397038,24540,23121
2024-01-06 05:49:39.493+00,397038,24600,23123
2024-01-06 05:51:05.423+00,397038,24660,23161
2024-01-06 05:51:34.903142+00,397038,24720,23167
2024-01-06 05:52:12.109711+00,397038,24780,23163
2024-01-06 05:53:02.343+00,397038,24840,23169
2024-01-06 05:54:09.393+00,397038,24900,23551
2024-01-06 05:55:20.51+00,397038,24960,23553
2024-01-06 05:56:14.47+00,397038,25020,23555
2024-01-06 05:57:01.473+00,397038,25080,23557
2024-01-06 05:13:29.38+00,397039,22380,17117
2024-01-06 05:14:48.303+00,397039,22440,16704
2024-01-06 05:15:39.317+00,397039,22500,16702
2024-01-06 05:16:21.42+00,397039,22560,16506
2024-01-06 05:17:07.79771+00,397039,22620,16500
2024-01-06 05:18:10.32+00,397039,22680,16504
2024-01-06 05:18:51.247+00,397039,22740,16502
2024-01-06 05:21:02.297+00,397039,22860,11308
2024-01-06 05:22:33.247+00,397039,22920,11306
2024-01-06 05:24:35.38+00,397039,23100,11304
2024-01-06 05:27:21.247+00,397039,23220,11302
2024-01-06 05:30:42.323+00,397039,23520,10366
2024-01-06 05:36:02.233+00,397039,23760,10111
2024-01-06 05:38:13.25+00,397039,23880,20301
2024-01-06 05:39:10.463+00,397039,23940,120821
2024-01-06 05:40:39.277+00,397039,24000,120823
2024-01-06 05:44:17.373+00,397039,24180,124201
2024-01-06 05:45:36.247+00,397039,24240,24303
2024-01-06 05:46:27.439162+00,397039,24300,24305
2024-01-06 05:47:43.397+00,397039,24420,24131
2024-01-06 05:48:59.327+00,397039,24480,24133
2024-01-06 05:52:10.29+00,397039,24720,29103
2024-01-06 05:53:25.31+00,397039,24780,29129
2024-01-06 05:55:06.438186+00,397039,24900,29539
2024-01-06 05:55:21.505812+00,397039,24960,29503
2024-01-06 05:56:50.507+00,397039,25080,29521
2024-01-06 05:23:18.257+00,397041,22980,123008
2024-01-06 05:24:08.373+00,397041,23040,123006
2024-01-06 05:25:31.761549+00,397041,23100,123004
2024-01-06 05:26:40.34+00,397041,23220,123002
2024-01-06 05:28:55.36+00,397041,23340,10706
2024-01-06 05:31:24.96284+00,397041,23460,30782
2024-01-06 05:30:55.447+00,397042,23460,11612
2024-01-06 05:32:13.467+00,397042,23520,11610
2024-01-06 05:32:52.327+00,397042,23580,11608
2024-01-06 05:33:59.553+00,397042,23700,11606
2024-01-06 05:34:45.387+00,397042,23760,11604
2024-01-06 05:36:02.42+00,397042,23820,11602
2024-01-06 05:36:57.523+00,397042,23880,11406
2024-01-06 05:38:38.49+00,397042,23940,11404
2024-01-06 05:39:35.35+00,397042,24060,11402
2024-01-06 05:40:50.487+00,397042,24120,10246
2024-01-06 05:42:06.257+00,397042,24180,10248
2024-01-06 05:42:45.537+00,397042,24300,10244
2024-01-06 05:44:47.337+00,397042,24420,10270
2024-01-06 05:47:31.5+00,397042,24540,10268
